census_block_group,amount_land,amount_water,latitude,longitude
170810511002,3317595,30991,38.3014012,-88.8842129
170399715001,91159192,95521,40.2462072,-88.8803493
170810508001,31588394,403006,38.3535641,-88.8779002
170370003002,150136658,196263,41.9138674,-88.8770022
170810501004,64023064,484630,38.4248123,-88.8765835
170070106023,2469251,405191,42.350059,-88.8742221
170810504003,62436513,5806111,38.1625313,-88.8730386
170070101002,2630062,340025,42.2642918,-88.8708922
170519505003,7195554,63298,39.0123984,-88.8699957
170519511001,136772522,122950,38.9634278,-88.867044
170519505002,53713664,329051,39.0417248,-88.8630393
170370018001,152468968,1537131,41.7973329,-88.8621057
170070106021,4287841,347072,42.3603092,-88.8613112
170370003001,135447966,291340,42.021911,-88.8612917
170519505001,149791611,102244,39.1353357,-88.8591452
170810508002,3966800,79147,38.3227592,-88.8589731
170070101003,966002,0,42.2663994,-88.8560813
170070103002,841301,0,42.2503118,-88.8537627
170879776002,119423313,1197171,37.4882228,-88.8536557
170070101004,774432,0,42.2612258,-88.853403
170070103004,1263387,864,42.2384255,-88.8511757
170070101005,657139,57820,42.2579028,-88.850358
170070103003,1344951,0,42.2439744,-88.8502681
170370002002,17324357,319478,42.0753682,-88.8495346
170070104002,85724799,33032,42.1865091,-88.8484303
170879778003,168425951,1417539,37.3754165,-88.8447431
170070103001,488911,0,42.2510647,-88.84297
170070102002,1245487,77917,42.2563935,-88.8395668
170070101001,3902312,61863,42.2714884,-88.838259
170399715003,188077234,146822,40.0975029,-88.8379859
170070106011,136296822,61442,42.4559264,-88.837047
170370018002,225418408,924476,41.704637,-88.8356441
170810504001,85073802,135249,38.2356362,-88.8341283
170370002001,130898851,822968,42.1271558,-88.8309702
170550408002,58790575,1798883,37.8886856,-88.8309239
170070102003,2986373,0,42.2420221,-88.8305556
170810508003,47680292,132914,38.3205909,-88.8300542
170399715002,197933291,16586783,40.1992695,-88.8289742
170070102001,1034306,14354,42.2575431,-88.8287198
170070106022,17557183,20378,42.3673921,-88.822994
170519511003,117235690,22586,38.8715365,-88.8129694
170070104004,8706894,161918,42.2475246,-88.8014812
170370014004,31328566,197186,41.8851103,-88.7917593
170070106012,86580240,221153,42.3822285,-88.7916102
170370010022,1159990,5291,41.9471832,-88.7858465
170550412001,161297681,474325,38.0771699,-88.7849824
170370010012,17237115,4538,41.9589524,-88.7838783
170370010021,1764398,11692,41.9361186,-88.7837338
170550412003,91380943,775461,37.9285112,-88.7835348
170879776005,90674539,471392,37.5643624,-88.7826989
170810502002,51619702,90499,38.3250534,-88.7807891
170499503001,46529932,84021,39.0772611,-88.7798591
170370022001,203751,0,41.9351975,-88.7785573
170370010023,552865,0,41.9309078,-88.7781598
170810502001,154468685,289376,38.4158504,-88.7768385
170070105002,86584049,229771,42.3022826,-88.7739328
170370002003,31188247,274035,42.0845692,-88.7738196
170370014003,1076808,45137,41.9157008,-88.7710632
170879776004,30229823,569406,37.4123356,-88.7708354
170370010011,237161,0,41.9421622,-88.7707747
170370010013,531240,0,41.9484671,-88.7693149
170370014002,1039510,35459,41.9182238,-88.76841
170370022002,1038419,38242,41.9344833,-88.7680555
170879800001,3490156,79183,37.3941548,-88.7675733
170370009003,140785,0,41.9394983,-88.7669903
170370013004,820905,22145,41.92571,-88.764294
170810504002,128794160,946089,38.1905775,-88.7618467
170370009005,1165760,17649,41.9403022,-88.7611645
170370014001,1547423,0,41.9102187,-88.7593359
170370013003,354242,7532,41.9331225,-88.757728
170370009004,1452373,0,41.9480159,-88.7558898
170550412002,102721898,544514,37.9908265,-88.7550095
170370013005,338847,0,41.9256267,-88.7544464
170499503003,733527,0,39.0611293,-88.752196
170499502002,72077933,0,39.180199,-88.7514931
170370013002,301976,0,41.9324272,-88.7504372
170370013006,329047,0,41.9255838,-88.7497121
170370015002,1204108,0,41.9157086,-88.7486221
170370013001,319659,0,41.9339354,-88.7460027
170370009002,596719,14789,41.9459003,-88.7458783
170370015001,329756,0,41.9252208,-88.7450496
170499503004,148093510,349090,38.9838477,-88.7425919
170070104003,81703985,253346,42.2070141,-88.7407254
170370008004,549521,0,41.9317846,-88.7394409
170370015003,36995457,171192,41.885537,-88.7392051
170370009001,1329445,48893,41.9547548,-88.7389765
170370008001,516616,0,41.9388682,-88.7388269
170879776003,92081569,744666,37.4933733,-88.7374656
170499503002,4092547,0,39.0669223,-88.7350233
170810502003,39731103,418673,38.3116182,-88.732391
170370008002,3019945,43751,41.955405,-88.7320916
170370005002,19612756,139295,41.9903484,-88.730745
170370004002,60547674,622277,42.0385175,-88.7274224
170370005001,1219662,15823,41.9710475,-88.7251407
170519511004,46827927,84582,38.8569788,-88.7227367
170499502003,95309491,915753,39.111897,-88.7189772
170070106013,42871946,118503,42.3966405,-88.7170751
170370008003,13897577,13625,41.94445,-88.7077066
170370007001,2916145,1356,41.9744374,-88.7056858
170370001002,1967122,30131,42.1059877,-88.6989528
170370001001,21936190,500865,42.0769462,-88.6974428
170399714001,119351684,2351871,40.2200903,-88.6969797
170370007002,1141788,1320,41.9691713,-88.6957399
170370006003,674643,0,41.9860923,-88.6925301
170370019001,87334406,248620,41.6778797,-88.6857875
170370006004,1626897,170231,41.9914637,-88.6830689
170370019002,3925544,12457,41.6345423,-88.682603
170370006002,530296,0,41.9854106,-88.6822059
170370006001,3158673,14375,41.9749568,-88.6795281
170370017001,204969922,581197,41.7872669,-88.6675478
170370016001,74186624,295528,41.9197372,-88.6569828
170659732003,201230814,748678,37.9984889,-88.6528259
170659733001,116843460,235613,38.1285755,-88.638454
170370001003,75512398,181970,42.1173864,-88.636638
170370020001,5408753,59524,41.6557824,-88.6339263
170370021001,4533565,49715,41.6363886,-88.6325378
170259720003,198987485,149966,38.7478732,-88.6276357
170499502001,85351614,841030,39.1839354,-88.6259554
170370004001,76316453,479187,42.0102581,-88.6255926
170499504002,122972788,115737,38.9561027,-88.6208534
170370017002,16307633,111615,41.7654029,-88.6167871
170370020002,3606394,0,41.6585369,-88.6155335
170399714002,28889403,162221,40.2605626,-88.6142901
170370020003,794443,0,41.6486701,-88.6128045
170370021002,2701662,10216,41.6430083,-88.6100542
170659733002,147301123,124676,38.2106883,-88.6087553
170259722002,145505107,408549,38.6430291,-88.6046061
170499502004,14383884,547229,39.138666,-88.5929085
170898524032,4746413,144,41.8993563,-88.5829651
170499508004,10783789,67466,39.1202958,-88.5816336
170499508003,31729109,0,39.0815493,-88.5815316
170499504001,104354849,20094,39.0100215,-88.5802522
170659731003,11606944,151293,38.0903955,-88.5754184
170259719002,186991846,290650,38.8455943,-88.5652014
170659731002,7553502,17336,38.1161834,-88.5613882
170499507001,11498587,149273,39.1524413,-88.5601606
170499507002,1421881,0,39.1288958,-88.5522031
170898507024,42657678,82430,42.0838722,-88.5509648
170898507023,6876872,0,42.0979963,-88.5503281
170898524034,50418361,2187,41.7850048,-88.5498392
170499508002,2617797,0,39.1083974,-88.5495012
170898524033,94394930,63235,41.84989,-88.5494284
170499508001,996273,0,39.1227001,-88.5456599
170898507032,5572637,0,42.0543172,-88.5452142
170499506003,2200649,0,39.0977133,-88.5434678
170898524035,39656354,0,41.7397993,-88.5419935
170898524031,92769119,82756,41.9417161,-88.5347851
170659731001,2030754,14041,38.1020524,-88.5333977
170898507031,100813191,0,42.0229884,-88.5326585
170659732002,167249184,722132,37.9918868,-88.5294485
170630002003,123153024,1894390,41.3812836,-88.5276274
170659731004,5206266,25037,38.0836868,-88.5226398
170499506001,16168706,0,39.1514861,-88.5225779
170898507021,57221519,24162,42.1338693,-88.5206285
170259720002,55395339,629582,38.7519645,-88.5197063
170499506002,13320944,0,39.1136595,-88.5186377
170259721001,12200889,25396,38.6660678,-88.5069055
170898507022,7804297,0,42.0972156,-88.506546
170630005002,79443930,4119885,41.3086705,-88.5057707
170499505002,56021509,0,39.0513422,-88.5035528
170499501001,63334986,0,39.1766405,-88.4933736
170630006003,280877875,386752,41.1786509,-88.4856186
170259721003,4063368,8552,38.6820013,-88.4804833
170499501002,3869424,0,39.1296906,-88.4764756
170898545031,18244564,0,41.7431909,-88.4660615
170898545011,5989744,0,41.8887403,-88.4657911
170630002001,84245084,75242,41.4346347,-88.4650174
170898545041,19955097,0,41.7864178,-88.4629171
170359726001,13928378,2051880,39.348524,-88.4559818
170659733003,275635740,335967,38.1715097,-88.4534177
170259721002,20398256,52966,38.6655005,-88.4526004
170630004002,5708592,88914,41.3621695,-88.4509615
170898524012,16863934,0,41.9655816,-88.4477523
170419523003,11266008,0,39.7262916,-88.4472312
170419523004,9658066,0,39.7052781,-88.4471459
170499505003,178340888,93524,38.9665139,-88.4460303
170898524014,5942719,183889,41.9460901,-88.4457446
170630002004,2173917,36997,41.3757427,-88.4448704
170190106013,19509589,414070,40.1963785,-88.4439823
170359726003,1747184,0,39.3241586,-88.4430838
170419523002,31601635,26118,39.7784776,-88.4414441
170898524022,10115145,0,41.9289149,-88.4400605
170898545012,34659476,5876,41.8710801,-88.4391641
170898545013,37311793,261612,41.8336263,-88.4377006
170630002002,13470859,7867,41.4087293,-88.4373623
170898524023,17358490,0,41.9086261,-88.437319
170630004004,1730443,186593,41.3563363,-88.4360202
170898524013,3998429,0,41.9393363,-88.434096
170630004003,628769,0,41.3601149,-88.4315615
170659732001,191120829,799539,37.9915836,-88.4312837
170290002003,44620004,614991,39.4366145,-88.4297795
170630006002,1312569,44128,41.2363122,-88.4284451
170898507014,31167598,0,42.0037808,-88.4284269
170630004001,673119,1352,41.3675005,-88.4248705
170630003003,301621,0,41.3617658,-88.4192646
170898507013,37665798,0,42.043798,-88.4170621
170499505001,81185514,0,39.0584747,-88.4165017
170499501003,72637529,0,39.1251225,-88.4163857
170630003001,3397447,247326,41.3792221,-88.4150504
170898545034,23482728,0,41.7433733,-88.4145087
170630003004,337791,0,41.3600116,-88.4144429
170190105003,91084570,381611,40.2636991,-88.41299
170898545042,15335391,249273,41.7922729,-88.412505
170290002002,86049012,67199,39.5259751,-88.4100381
170630006001,107778544,1231831,41.2334134,-88.4094618
170630003002,1166860,0,41.3673431,-88.4091157
170290003005,1696591,0,39.4813458,-88.4076656
170419523005,73289553,27799,39.6881881,-88.4069975
170290012003,3572401,0,39.4694724,-88.4069131
170290003004,3598228,0,39.4948604,-88.4052392
170259719001,271079161,151490,38.8418134,-88.4041719
170190106011,12101024,134284,40.2154696,-88.4030266
170190106012,1657504,68839,40.1913244,-88.4026559
170190106032,25719939,0,40.1695679,-88.400856
170898524011,17677916,69456,41.9615388,-88.3991935
170539620002,3977901,97800,40.4770205,-88.3991325
170630005001,44611240,503517,41.3203754,-88.3990093
170898545032,8702835,75514,41.783066,-88.3983674
170190106042,106818682,3293,40.1040759,-88.3977812
170898507012,64220469,49370,42.1076624,-88.3976509
170190109007,93543082,132108,39.9306883,-88.3969223
170898545014,13828916,0,41.8655805,-88.3951693
170290002001,121514500,52475,39.6102731,-88.3938241
170259720001,182611072,1466026,38.7323554,-88.3937213
170190105004,94649879,344903,40.3582483,-88.3926384
170898524021,7300707,0,41.9216756,-88.3920536
170290012004,2861614,0,39.4657671,-88.3902453
170290003003,363153,0,39.4876387,-88.3883585
170539620003,6358772,15198,40.4545583,-88.3880374
170359726002,125593577,54144,39.3216291,-88.387709
170359726004,156616901,23784,39.2184374,-88.3872112
170290003002,2896361,0,39.4966341,-88.3870499
170290012001,511453,0,39.4846935,-88.3865681
170290012002,884197,0,39.4805458,-88.3862667
170290002004,60279258,778237,39.4015573,-88.3856541
170699709003,54007316,1341073,37.4493074,-88.3836283
170898545033,4228238,130757,41.7465682,-88.3822369
170290011004,1972912,0,39.4637566,-88.3796416
170190109006,127112240,20110,40.0037998,-88.3780657
170419523001,147815551,316964,39.8205732,-88.3771954
170190106033,8268377,119812,40.2052195,-88.3746025
170259722001,135726305,95074,38.6449183,-88.3729492
170290011002,824035,0,39.4787487,-88.3728659
170290003001,3870996,0,39.5063283,-88.3717014
170539619002,339052005,773063,40.5020651,-88.3716036
170898530053,413254,64742,41.7692093,-88.3715924
170290011001,1245013,0,39.4626071,-88.3710646
170539620001,1038495,0,40.4731373,-88.3695957
170290011003,644288,0,39.4745839,-88.3685297
170898530051,1393117,31034,41.7759831,-88.3667242
170898540011,2418577,47475,41.7564816,-88.3656287
170898528071,11544917,21937,41.835326,-88.3650167
170898530052,569697,0,41.7671891,-88.3645361
170290004003,973919,0,39.4855842,-88.3643093
170290004002,2074623,0,39.4991475,-88.3642608
170898507011,7196243,39256,42.1044639,-88.3640644
170898530011,6814886,110696,41.7954531,-88.3627878
170290010001,492685,0,39.4762991,-88.3622558
170898522023,7354880,0,41.9055642,-88.3620657
170539620004,5794994,23063,40.452281,-88.3616632
170898548002,6862556,0,41.8853218,-88.3611065
170898519044,4843570,161872,42.0426543,-88.359526
170898540024,2160937,0,41.7266585,-88.3594175
170898540025,4408647,20469,41.739773,-88.3588827
170898521012,9315050,25912,41.9772881,-88.3585999
170898540012,1566132,0,41.7477986,-88.3583329
170898548001,5374684,0,41.8566987,-88.3583082
170898519051,10999318,0,42.0222628,-88.3580725
170898522021,3563335,0,41.9180391,-88.3580052
170898519052,7503220,0,41.9961922,-88.3569476
170898530062,286347,0,41.7665105,-88.3567073
170898521011,10694945,0,41.9390943,-88.3565538
170630001032,32679840,2478352,41.3931661,-88.3563989
170898519102,3904105,0,42.0584523,-88.3548655
170290010003,1856255,0,39.4668153,-88.3542017
170898539005,792343,0,41.7596254,-88.3537794
170898530061,791196,21124,41.7783765,-88.353488
170898530063,453108,0,41.7686956,-88.3523605
170898548003,3546526,86451,41.8737079,-88.3518845
170699709001,129828618,188248,37.5557101,-88.3502999
170898539003,842883,0,41.7545421,-88.3479453
170898530072,569752,0,41.7736075,-88.3450452
170898501031,8432427,88479,42.1110555,-88.3447317
170898530071,440362,0,41.7788843,-88.3442949
170898539004,467601,0,41.7601484,-88.3431013
170898530043,1734270,0,41.8006182,-88.3415389
170898530082,1141547,23399,41.7840579,-88.3411919
170898530081,1378189,13252,41.791686,-88.3406343
170190106031,16628223,783,40.1851116,-88.340511
170898531002,635782,0,41.7642042,-88.3402975
170898540013,568318,0,41.748628,-88.3402325
170898531001,800439,0,41.7680708,-88.3390139
170290010002,5085348,0,39.476277,-88.3388552
170898540021,921115,0,41.7391247,-88.338142
170898501051,5371420,0,42.1444449,-88.3381297
170898530041,955976,0,41.8073831,-88.3379746
170699709002,5495214,482556,37.4310704,-88.3362735
170898539002,443788,0,41.7574554,-88.3357898
170898528081,3860939,224369,41.8204504,-88.3354191
170898530073,970900,0,41.7756558,-88.3349775
170898519101,2989066,0,42.062843,-88.3346713
170898506002,7632126,11787,42.0900673,-88.3339887
170419524003,19863322,0,39.6754406,-88.3337888
170898526012,1689334,0,41.8905631,-88.3334076
170898547001,735333,21774,41.7492925,-88.3332393
170898526062,3118481,0,41.8716401,-88.3320392
170898519043,2658914,0,42.0371162,-88.3318458
170898540022,868150,112799,41.7351899,-88.3318115
170898527004,1143477,0,41.8502409,-88.331664
170898528082,2104323,34317,41.8375147,-88.3316351
170898540023,1809300,82990,41.7282533,-88.3315076
170898521024,3381820,0,41.9264924,-88.3305986
170898519093,1411123,0,42.0477579,-88.3305202
170190012052,20187650,528,40.0824695,-88.3304876
170898522011,1116309,0,41.9014298,-88.3302984
170898521022,3534679,0,41.9596098,-88.3298384
170898521025,3061999,0,41.9437021,-88.3298353
170898519073,2608501,0,41.9920253,-88.3293599
170898506003,7903692,43614,42.074987,-88.3289496
170898530042,929565,93437,41.8005282,-88.3282026
170898547003,594371,35331,41.7540452,-88.3274157
170898519082,1296883,0,42.0254101,-88.3271691
170898527006,1532575,27633,41.8567788,-88.3269338
